ts_code,end_date,bz_item
002025.SZ,20100630,连接器
002025.SZ,20100630,电机
002025.SZ,20100630,其他业务
002025.SZ,20091231,继电器
002025.SZ,20091231,其他业务
002025.SZ,20091231,电机
002025.SZ,20091231,连接器
002025.SZ,20090630,连接器
002025.SZ,20090630,其他业务
002025.SZ,20090630,继电器
002025.SZ,20090630,电机
002025.SZ,20081231,连接器
002025.SZ,20081231,继电器
002025.SZ,20081231,其他业务
002025.SZ,20081231,电机
002025.SZ,20080630,继电器
002025.SZ,20080630,其他业务
002025.SZ,20080630,电机
002025.SZ,20080630,连接器
002025.SZ,20071231,其他业务
002025.SZ,20071231,继电器
002025.SZ,20071231,连接器
002025.SZ,20071231,电机
002025.SZ,20071231,锂电池
002025.SZ,20070630,继电器
002025.SZ,20070630,其他业务
002025.SZ,20070630,锂电池
002025.SZ,20070630,电机
002025.SZ,20070630,连接器
002025.SZ,20061231,锂电池
002025.SZ,20061231,连接器
002025.SZ,20061231,继电器
002025.SZ,20060630,继电器
002025.SZ,20060630,锂电池
002025.SZ,20060630,连接器
002025.SZ,20051231,锂电池
002025.SZ,20051231,继电器
002025.SZ,20051231,连接器
002025.SZ,20050630,连接器
002025.SZ,20050630,锂电池
002051.SZ,20220630,工程承包和成套设备
002051.SZ,20220630,设计咨询
002051.SZ,20220630,国内外贸易
002051.SZ,20220630,机械研发与制造
002051.SZ,20220630,其他主营业务
002051.SZ,20211231,工程承包和成套设备
002051.SZ,20211231,设计咨询
002051.SZ,20211231,机械研发与制造
002051.SZ,20211231,国内外贸易
002051.SZ,20211231,其他服务收入
002051.SZ,20210630,其他业务
002051.SZ,20210630,工程承包和成套设备
002051.SZ,20210630,设计咨询
002051.SZ,20210630,机械研发与制造
002051.SZ,20210630,国内外贸易
002051.SZ,20201231,工程承包和成套设备
002051.SZ,20201231,设计咨询
002051.SZ,20201231,国内外贸易
002051.SZ,20201231,机械研发与制造
002051.SZ,20201231,其他服务收入
002051.SZ,20200630,工程承包和成套设备
002051.SZ,20200630,设计咨询
002051.SZ,20200630,国内外贸易
002051.SZ,20200630,机械研发与制造
002051.SZ,20200630,其他服务收入
002051.SZ,20191231,工程承包和成套设备
002051.SZ,20191231,设计咨询
002051.SZ,20191231,国内外贸易
002051.SZ,20191231,机械研发与制造
002051.SZ,20191231,其他服务收入
002051.SZ,20191231,其他业务
002051.SZ,20190630,其他服务收入
002051.SZ,20190630,机械研发与制造
002051.SZ,20190630,国内外贸易
002051.SZ,20190630,设计咨询
002051.SZ,20190630,工程承包和成套设备
002051.SZ,20181231,工程承包和成套设备
002051.SZ,20181231,国内外贸易
002051.SZ,20181231,其他业务
002051.SZ,20180630,工程承包和成套设备
002051.SZ,20180630,国内外贸易
002051.SZ,20180630,其他业务
002051.SZ,20171231,其他业务
002051.SZ,20171231,工程承包和成套设备
002051.SZ,20171231,国内外贸易
002051.SZ,20170630,其他业务
002051.SZ,20170630,工程承包和成套设备
002051.SZ,20170630,国内外贸易
002051.SZ,20161231,工程承包和成套设备
002051.SZ,20161231,国内外贸易
002051.SZ,20161231,其他业务
002051.SZ,20160630,其他业务
002051.SZ,20160630,工程承包和成套设备
002051.SZ,20160630,国内外贸易
002051.SZ,20151231,国内外贸易
002051.SZ,20151231,工程承包和成套设备
002051.SZ,20151231,其他业务
002051.SZ,20150630,工程承包和成套设备
002051.SZ,20150630,其他业务
002051.SZ,20150630,国内外贸易
002051.SZ,20141231,工程承包和成套设备
002051.SZ,20141231,国内外贸易
002051.SZ,20141231,其他业务
002051.SZ,20140630,工程承包和成套设备
002051.SZ,20140630,其他业务
002051.SZ,20140630,国内外贸易
002051.SZ,20131231,工程承包和成套设备
002051.SZ,20131231,国内外贸易
002051.SZ,20131231,其他业务
002051.SZ,20130630,工程承包和成套设备
002051.SZ,20130630,国内外贸易
002051.SZ,20130630,其他业务
002051.SZ,20121231,工程承包和成套设备
002051.SZ,20121231,国内外贸易
002051.SZ,20121231,其他业务
002051.SZ,20120630,其他业务
002051.SZ,20120630,国内外贸易
002051.SZ,20120630,工程承包和成套设备
002051.SZ,20111231,国内外贸易
002051.SZ,20111231,其他业务
002051.SZ,20111231,工程承包和成套设备
002051.SZ,20110630,国内外贸易
002051.SZ,20110630,工程承包和成套设备
002051.SZ,20110630,其他业务
002051.SZ,20101231,国内外贸易
002051.SZ,20101231,工程承包和成套设备
002051.SZ,20101231,其他业务
002051.SZ,20100630,工程承包和成套设备
002051.SZ,20100630,其他业务
002051.SZ,20091231,其他业务
002051.SZ,20091231,工程承包和成套设备
002051.SZ,20090630,其他业务
002051.SZ,20090630,工程承包和成套设备
002051.SZ,20081231,工程承包和成套设备
002051.SZ,20081231,其他业务
002051.SZ,20080630,工程承包和成套设备
002051.SZ,20080630,其他业务
002051.SZ,20071231,工程承包和成套设备
002051.SZ,20071231,其他业务
002051.SZ,20070630,其他业务
002051.SZ,20070630,工程承包和成套设备
002051.SZ,20051231,伊朗钻机
002051.SZ,20051231,其它
002051.SZ,20051231,委内瑞拉输水项目
002051.SZ,20051231,老挝500万工程机械
002051.SZ,20051231,缅甸纺织厂
002051.SZ,20051231,缅甸船厂
002051.SZ,20051231,缅甸水泥厂
002051.SZ,20051231,缅甸糖厂
002051.SZ,20051231,老挝农机
002051.SZ,20051231,菲律宾灌溉项目
002051.SZ,20051231,苏丹NG-ISN项目
002051.SZ,20051231,缅甸曼德勒桥
002051.SZ,20041231,其它
002051.SZ,20041231,缅甸船厂
002051.SZ,20041231,缅甸瓶子厂
002051.SZ,20041231,委内瑞拉输水项目
002051.SZ,20041231,缅甸水泥厂
002051.SZ,20041231,缅甸糖厂
002051.SZ,20041231,缅甸水玻璃
002051.SZ,20041231,委内瑞拉农机信贷
002051.SZ,20041231,老挝农机
002051.SZ,20041231,伊朗钻机
002051.SZ,20041231,苏丹泵站
002051.SZ,20041231,老挝500万工程机械
002051.SZ,20041231,缅甸曼德勒桥
002051.SZ,20041231,缅甸纺织厂
002051.SZ,20031231,菲律宾渔码头
002051.SZ,20031231,缅甸水泥厂
002051.SZ,20031231,苏丹泵站
002051.SZ,20031231,缅甸纺织厂
002051.SZ,20031231,缅甸船厂
002051.SZ,20031231,老挝农机
002051.SZ,20031231,缅甸水玻璃
002051.SZ,20031231,缅甸糖厂
002051.SZ,20031231,伊朗钻机
002051.SZ,20031231,其它
002051.SZ,20031231,老挝500万工程机械
002052.SZ,20220630,卫星电视用户终端设备
002052.SZ,20220630,平台交付及运维
002052.SZ,20220630,其他设备
002052.SZ,20220630,电池业务
002052.SZ,20220630,其他业务
002052.SZ,20220630,有线电视接入设备
002052.SZ,20220630,加工业务
002052.SZ,20211231,平台交付及运维
002052.SZ,20211231,有线电视接入设备
002052.SZ,20211231,电池业务
002052.SZ,20211231,其他设备
002052.SZ,20211231,卫星电视用户终端设备
002052.SZ,20211231,其他业务
002052.SZ,20211231,加工业务
002052.SZ,20210630,卫星电视用户终端设备
002052.SZ,20210630,有线电视接入设备
002052.SZ,20210630,平台交付及运维
002052.SZ,20210630,其他设备
002052.SZ,20210630,加工
002052.SZ,20210630,加工
002052.SZ,20210630,平台交付及运维
002052.SZ,20210630,其他业务
002052.SZ,20210630,加工
002052.SZ,20201231,其他业务
002052.SZ,20201231,其他业务
002052.SZ,20201231,其他设备
002052.SZ,20201231,平台交付及运维
002052.SZ,20201231,卫星电视用户终端设备
002052.SZ,20201231,平台交付及运维
002052.SZ,20201231,有线电视接入设备
002052.SZ,20201231,其他业务
002052.SZ,20200630,其他业务
002052.SZ,20200630,平台交付及运维
002052.SZ,20200630,其他设备
002052.SZ,20200630,有线电视接入设备
002052.SZ,20200630,卫星电视用户终端设备
002052.SZ,20200630,平台交付及运维
002052.SZ,20191231,平台交付及运维
002052.SZ,20191231,卫星电视用户终端设备
002052.SZ,20191231,平台交付及运维
002052.SZ,20191231,其他业务
002052.SZ,20191231,其他业务
002052.SZ,20191231,其他业务
002052.SZ,20191231,有线电视接入设备
002052.SZ,20191231,其他设备
002052.SZ,20191231,平台交付及运维
002052.SZ,20190630,有线电视接入设备
002052.SZ,20190630,卫星电视用户终端设备
002052.SZ,20190630,平台交付及运维
002052.SZ,20190630,其他业务
002052.SZ,20190630,平台交付及运维
002052.SZ,20190630,其他设备
002052.SZ,20181231,卫星电视用户终端设备
002052.SZ,20181231,其他设备
002052.SZ,20181231,其他业务
002052.SZ,20181231,其他设备
002052.SZ,20181231,其他业务
002052.SZ,20181231,平台交付及运维
002052.SZ,20181231,有线电视接入设备
002052.SZ,20181231,平台交付及运维
002052.SZ,20181231,其他业务
002052.SZ,20181231,有线电视接入设备
002052.SZ,20181231,平台交付及运维
002052.SZ,20181231,卫星电视用户终端设备
002052.SZ,20181231,其他业务
002052.SZ,20181231,有线电视接入设备
002052.SZ,20181231,有线电视接入设备
002052.SZ,20181231,其他设备
002052.SZ,20181231,平台交付及运维
002052.SZ,20181231,平台交付及运维
002052.SZ,20181231,卫星电视用户终端设备
002052.SZ,20180630,其他设备
002052.SZ,20180630,平台交付及运维
002052.SZ,20180630,卫星电视用户终端设备
002052.SZ,20180630,有线电视接入设备
002052.SZ,20180630,平台交付及运维
002052.SZ,20180630,其他业务
002052.SZ,20171231,通信及相关设备制造
002052.SZ,20171231,卫星电视用户终端设备
002052.SZ,20171231,其他设备
002052.SZ,20171231,其他业务
002052.SZ,20171231,有线电视接入设备
002052.SZ,20171231,平台交付及运维
002052.SZ,20171231,卫星电视接入设备
002052.SZ,20171231,平台交付及运维
002052.SZ,20170630,有线电视接入设备
002052.SZ,20170630,卫星电视用户终端设备
002052.SZ,20170630,平台交付及运维
002052.SZ,20170630,其他设备
002052.SZ,20170630,卫星电视接入设备
002052.SZ,20170630,通信及相关设备制造
002052.SZ,20170630,其他业务
002052.SZ,20170630,平台交付及运维
002052.SZ,20161231,有线电视接入设备
002052.SZ,20161231,卫星电视用户终端设备
002052.SZ,20161231,其他设备
002052.SZ,20161231,通信及相关设备制造
002052.SZ,20161231,平台交付及运维
002052.SZ,20161231,卫星电视接入设备
002052.SZ,20161231,其他业务
002052.SZ,20160630,卫星电视用户终端设备
002052.SZ,20160630,卫星电视接入设备
002052.SZ,20160630,其他业务
002052.SZ,20160630,其他设备
002052.SZ,20160630,通信及相关设备制造
002052.SZ,20160630,有线电视接入设备
002052.SZ,20151231,通信及相关设备制造
002052.SZ,20151231,卫星电视用户终端设备
002052.SZ,20151231,卫星电视接入设备
002052.SZ,20151231,卫星电视用户终端设备
002052.SZ,20151231,其他设备
002052.SZ,20151231,有线电视接入设备
002052.SZ,20151231,其他业务
002052.SZ,20151231,其他设备
002052.SZ,20151231,其他业务
002052.SZ,20151231,其他设备
002052.SZ,20151231,卫星电视用户终端设备
002052.SZ,20151231,其他业务
002052.SZ,20151231,其他设备
002052.SZ,20151231,有线电视接入设备
002052.SZ,20151231,有线电视接入设备
002052.SZ,20151231,有线电视接入设备
002052.SZ,20151231,其他业务
002052.SZ,20151231,卫星电视用户终端设备
002052.SZ,20150630,卫星电视用户终端设备
002052.SZ,20150630,其他业务
002052.SZ,20150630,其他设备
002052.SZ,20150630,有线电视接入设备
002052.SZ,20150630,卫星电视接入设备
002052.SZ,20150630,通信及相关设备制造
002052.SZ,20141231,卫星电视接入设备
002052.SZ,20141231,其他设备
002052.SZ,20141231,卫星电视用户终端设备
002052.SZ,20141231,通信及相关设备制造
002052.SZ,20141231,其他业务
002052.SZ,20141231,有线电视接入设备
002052.SZ,20140630,卫星电视用户终端设备
002052.SZ,20140630,通信及相关设备制造
002052.SZ,20140630,其他设备
002052.SZ,20140630,卫星电视接入设备
002052.SZ,20140630,有线电视接入设备
002052.SZ,20140630,其他业务
002052.SZ,20131231,卫星电视用户终端设备
002052.SZ,20131231,通信及相关设备制造
002052.SZ,20131231,有线电视接入设备
002052.SZ,20131231,卫星电视接入设备
002052.SZ,20131231,其他业务
002052.SZ,20131231,其他设备
002052.SZ,20130630,其他设备
002052.SZ,20130630,其他业务
601628.SH,20220630,寿险业务:续期业务
601628.SH,20220630,健康险业务:续期业务
601628.SH,20220630,意外险业务:续期业务
601628.SH,20220630,寿险业务:首年期缴
601628.SH,20220630,健康险业务:首年期缴
601628.SH,20220630,意外险业务:首年期缴
601628.SH,20220630,健康险业务:首年趸缴
601628.SH,20220630,意外险业务:首年趸缴
601628.SH,20220630,寿险业务:首年趸缴
601628.SH,20220630,人寿保险(产品)
601628.SH,20220630,人寿保险(产品)
601628.SH,20211231,人寿保险
601628.SH,20211231,缴费方式(寿险)
601628.SH,20211231,寿险业务:续期业务
601628.SH,20211231,健康险业务:续期业务
601628.SH,20211231,意外险业务:续期业务
601628.SH,20211231,首年业务
601628.SH,20211231,首年期缴
601628.SH,20211231,寿险业务:首年期缴
601628.SH,20211231,健康险业务:首年期缴
601628.SH,20211231,意外险业务:首年期缴
601628.SH,20211231,首年趸缴
601628.SH,20211231,健康险业务:首年趸缴
601628.SH,20211231,意外险业务:首年趸缴
601628.SH,20211231,寿险业务:首年趸缴
601628.SH,20211231,人寿保险(产品)
601628.SH,20210630,人寿保险(产品)
601628.SH,20210630,寿险业务:首年趸缴
601628.SH,20210630,意外险业务:首年趸缴
601628.SH,20210630,健康险业务:首年趸缴
601628.SH,20210630,意外险业务:首年期缴
601628.SH,20210630,健康险业务:首年期缴
601628.SH,20210630,寿险业务:首年期缴
601628.SH,20210630,意外险业务:续期业务
601628.SH,20210630,健康险业务:续期业务
601628.SH,20210630,寿险业务:续期业务
601628.SH,20201231,人寿保险(产品)
601628.SH,20201231,寿险业务:首年趸缴
601628.SH,20201231,意外险业务:首年趸缴
601628.SH,20201231,健康险业务:首年趸缴
601628.SH,20201231,意外险业务:首年期缴
601628.SH,20201231,健康险业务:首年期缴
601628.SH,20201231,寿险业务:首年期缴
601628.SH,20201231,意外险业务:续期业务
601628.SH,20201231,健康险业务:续期业务
601628.SH,20201231,寿险业务:续期业务
601628.SH,20200630,寿险业务:续期业务
601628.SH,20200630,健康险业务:续期业务
601628.SH,20200630,意外险业务:续期业务
601628.SH,20200630,寿险业务:首年趸缴
601628.SH,20200630,健康险业务:首年趸缴
601628.SH,20200630,意外险业务:首年趸缴
601628.SH,20200630,寿险业务:首年期缴
601628.SH,20200630,健康险业务:首年期缴
601628.SH,20200630,意外险业务:首年期缴
601628.SH,20200630,人寿保险(产品)
601628.SH,20191231,寿险业务:续期业务
601628.SH,20191231,健康险业务:续期业务
601628.SH,20191231,意外险业务:续期业务
601628.SH,20191231,寿险业务:首年趸缴
601628.SH,20191231,健康险业务:首年趸缴
601628.SH,20191231,意外险业务:首年趸缴
601628.SH,20191231,寿险业务:首年期缴
601628.SH,20191231,健康险业务:首年期缴
601628.SH,20191231,意外险业务:首年期缴
601628.SH,20191231,人寿保险(产品)
601628.SH,20190630,意外险业务:首年期缴
601628.SH,20190630,健康险业务:首年期缴
601628.SH,20190630,寿险业务:首年期缴
601628.SH,20190630,意外险业务:首年趸缴
601628.SH,20190630,健康险业务:首年趸缴
601628.SH,20190630,寿险业务:首年趸缴
601628.SH,20190630,意外险业务:续期业务
601628.SH,20190630,健康险业务:续期业务
601628.SH,20190630,寿险业务:续期业务
601628.SH,20190630,人寿保险(产品)
601628.SH,20181231,人寿保险(产品)
601628.SH,20181231,寿险业务:续期业务
601628.SH,20181231,健康险业务:续期业务
601628.SH,20181231,意外险业务:续期业务
601628.SH,20181231,寿险业务:首年趸缴
601628.SH,20181231,健康险业务:首年趸缴
601628.SH,20181231,意外险业务:首年趸缴
601628.SH,20181231,寿险业务:首年期缴
601628.SH,20181231,健康险业务:首年期缴
601628.SH,20181231,意外险业务:首年期缴
601628.SH,20180630,人寿保险(产品)
601628.SH,20171231,人寿保险(产品)
601628.SH,20170630,人寿保险(产品)
601628.SH,20161231,人寿保险(产品)
601628.SH,20160630,人寿保险(产品)
601628.SH,20151231,人寿保险(产品)
601628.SH,20150630,人寿保险(产品)
601628.SH,20141231,人寿保险(产品)
601628.SH,20140630,人寿保险(产品)
601628.SH,20131231,人寿保险(产品)
601628.SH,20130630,人寿保险(产品)
601628.SH,20121231,人寿保险(产品)
601628.SH,20120630,人寿保险(产品)
601628.SH,20111231,人寿保险(产品)
601628.SH,20110630,人寿保险(产品)
601628.SH,20101231,人寿保险(产品)
601628.SH,20100630,人寿保险(产品)
601628.SH,20091231,人寿保险(产品)
601166.SH,20220630,利息收入:发放贷款及垫款:公司贷款业务(产品)
601166.SH,20220630,利息收入:买入返售金融资产(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20220630,利息收入:拆出资金(产品)
601166.SH,20220630,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20220630,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20220630,个人和公司贷款及垫款(产品)
601166.SH,20220630,利息收入:融资租赁业务(产品)
601166.SH,20220630,利息收入:其他(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20220630,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20220630,利息收入:债券投资(产品)
601166.SH,20220630,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20220630,利息收入:存放中央银行款项(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20211231,利息收入:其他(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20211231,利息收入:发放贷款及垫款:公司贷款业务(产品)
601166.SH,20211231,利息收入:拆出资金(产品)
601166.SH,20211231,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20211231,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20211231,利息收入:融资租赁业务(产品)
601166.SH,20211231,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20211231,利息收入:存放中央银行款项(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20211231,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20211231,利息收入:债券投资(产品)
601166.SH,20211231,利息收入:买入返售金融资产(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20210630,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20210630,利息收入:拆出资金(产品)
601166.SH,20210630,利息收入:发放贷款及垫款:公司贷款业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20210630,利息收入:存放中央银行款项(产品)
601166.SH,20210630,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20210630,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20210630,利息收入:买入返售金融资产(产品)
601166.SH,20210630,利息收入:其他(产品)
601166.SH,20210630,利息收入:融资租赁业务(产品)
601166.SH,20210630,利息收入:债券投资(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20210630,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20201231,利息收入:其他(产品)
601166.SH,20201231,利息收入:融资租赁业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20201231,利息收入:买入返售金融资产(产品)
601166.SH,20201231,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20201231,利息收入:债券投资(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20201231,利息收入:拆出资金(产品)
601166.SH,20201231,利息收入:存放中央银行款项(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20201231,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20201231,利息收入:发放贷款及垫款:公司贷款业务(产品)
601166.SH,20201231,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20201231,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20200630,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20200630,利息收入:买入返售金融资产(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20200630,利息收入:其他(产品)
601166.SH,20200630,利息收入:融资租赁业务(产品)
601166.SH,20200630,利息收入:债券投资(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20200630,利息收入:存放中央银行款项(产品)
601166.SH,20200630,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20200630,利息收入:发放贷款及垫款:公司贷款业务(产品)
601166.SH,20200630,利息收入:拆出资金(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20200630,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20200630,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20191231,利息收入:债券投资(产品)
601166.SH,20191231,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20191231,利息收入:融资租赁业务(产品)
601166.SH,20191231,利息收入:买入返售金融资产(产品)
601166.SH,20191231,利息收入:拆出资金(产品)
601166.SH,20191231,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20191231,利息收入:其他(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20191231,个人和公司贷款及垫款(产品)
601166.SH,20191231,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20191231,利息收入:存放中央银行款项(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20190630,利息收入:融资租赁业务(产品)
601166.SH,20190630,利息收入:存放中央银行款项(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:信托业务收入(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:交易业务手续费收入(产品)
601166.SH,20190630,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20190630,利息收入:拆出资金(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:结算业务(产品)
601166.SH,20190630,利息收入:其他(产品)
601166.SH,20190630,利息收入:债券投资(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:财务顾问业务(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:银行卡业务(产品)
601166.SH,20190630,利息收入:买入返售金融资产(产品)
601166.SH,20190630,个人和公司贷款及垫款(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:代理委托业务(产品)
601166.SH,20190630,利息收入:存放同业和其他金融机构款项(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:担保承诺业务(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20190630,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20181231,利息收入:融资租赁业务(产品)
601166.SH,20181231,非利息收入:手续费及佣金收入:融资租赁业务(产品)
601166.SH,20181231,利息收入:拆出资金(产品)
601166.SH,20181231,利息收入:发放贷款及垫款:票据贴现业务(产品)
601166.SH,20181231,利息收入:买入返售金融资产(产品)
601166.SH,20181231,利息收入:存放中央银行款项(产品)
601166.SH,20181231,利息收入:发放贷款及垫款:个人贷款业务(产品)
601166.SH,20181231,利息收入:债券投资(产品)
601166.SH,20181231,非利息收入:手续费及佣金收入:托管及其他受托业务(产品)
601166.SH,20181231,非利息收入:手续费及佣金收入:其他(产品)
601166.SH,20181231,非利息收入:手续费及佣金收入:信托业务收入(产品)
601318.SH,20220630,手续费及佣金收入(银行)
601318.SH,20220630,存放央行款项
601318.SH,20220630,非机动车辆保险
601318.SH,20220630,万能险
601318.SH,20220630,金融企业往来
601318.SH,20220630,传统寿险
601318.SH,20220630,投资连结险
601318.SH,20220630,分红险
601318.SH,20220630,意外与健康险
601318.SH,20220630,机动车辆保险
601318.SH,20220630,意外及短期健康险
601318.SH,20220630,客户贷款
601318.SH,20220630,长期健康险
601318.SH,20220630,年金
601318.SH,20220630,证券投资利息收入
601318.SH,20211231,分红险
601318.SH,20211231,意外与健康险
601318.SH,20211231,其他(证券)
601318.SH,20211231,手续费及佣金收入(银行)
601318.SH,20211231,客户贷款
601318.SH,20211231,证券投资利息收入
601318.SH,20211231,非机动车辆保险
601318.SH,20211231,存放央行款项
601318.SH,20211231,传统寿险
601318.SH,20211231,金融企业往来
601318.SH,20211231,年金
601318.SH,20211231,投资连结险
601318.SH,20211231,长期健康险
601318.SH,20211231,万能险
601318.SH,20211231,意外及短期健康险
601318.SH,20211231,承销佣金收入
601318.SH,20211231,经纪手续费收入
601318.SH,20211231,机动车辆保险
601318.SH,20210630,证券投资利息收入
601318.SH,20210630,意外与健康险
601318.SH,20210630,非机动车辆保险
601318.SH,20210630,经纪手续费收入
601318.SH,20210630,存放央行款项
601318.SH,20210630,万能险
601318.SH,20210630,客户贷款
601318.SH,20210630,年金
601318.SH,20210630,传统寿险
601318.SH,20210630,其他(证券)
601318.SH,20210630,分红险
601318.SH,20210630,金融企业往来
